step,uid,dataset,n_icl,correct,cumulative_regret,mem_size
1514,hotpotqa#515,hotpotqa,3,0,709.0000,888
1515,hotpotqa#516,hotpotqa,3,1,709.0000,889
1516,ds1000#471,ds1000,3,1,709.0000,890
1517,ds1000#172,ds1000,3,0,710.0000,890
1518,hotpotqa#517,hotpotqa,3,0,711.0000,890
1519,ds1000#269,ds1000,3,0,712.0000,890
1520,hotpotqa#518,hotpotqa,3,0,713.0000,890
1521,ddxplus#569,ddxplus,3,1,713.0000,891
1522,ds1000#596,ds1000,3,0,714.0000,891
1523,hotpotqa#519,hotpotqa,3,1,714.0000,892
1524,ds1000#258,ds1000,3,1,714.0000,893
1525,ddxplus#570,ddxplus,3,0,715.0000,893
1526,ds1000#731,ds1000,3,1,715.0000,894
1527,ddxplus#571,ddxplus,3,0,716.0000,894
1528,ddxplus#572,ddxplus,3,1,716.0000,895
1529,hotpotqa#520,hotpotqa,3,1,716.0000,896
1530,ddxplus#573,ddxplus,3,0,717.0000,897
1531,hotpotqa#521,hotpotqa,3,1,717.0000,898
1532,hotpotqa#522,hotpotqa,3,0,718.0000,898
1533,ds1000#879,ds1000,3,0,719.0000,898
1534,ds1000#714,ds1000,3,1,719.0000,899
1535,hotpotqa#523,hotpotqa,3,1,719.0000,900
1536,ds1000#144,ds1000,3,1,719.0000,901
1537,ddxplus#574,ddxplus,3,1,719.0000,902
1538,ds1000#463,ds1000,3,0,720.0000,902
1539,ds1000#220,ds1000,3,0,721.0000,902
1540,hotpotqa#524,hotpotqa,3,1,721.0000,904
1541,ddxplus#575,ddxplus,3,1,721.0000,905
1542,hotpotqa#525,hotpotqa,3,1,721.0000,906
1543,ddxplus#576,ddxplus,3,0,722.0000,906
1544,ddxplus#577,ddxplus,3,1,722.0000,907
1545,ds1000#740,ds1000,3,0,723.0000,907
1546,ds1000#85,ds1000,3,0,724.0000,907
1547,hotpotqa#526,hotpotqa,3,0,725.0000,907
1548,ds1000#852,ds1000,3,1,725.0000,908
1549,ds1000#627,ds1000,3,1,725.0000,909
1550,ddxplus#578,ddxplus,3,1,725.0000,911
1551,hotpotqa#527,hotpotqa,3,1,725.0000,912
1552,ddxplus#579,ddxplus,3,0,726.0000,912
1553,ddxplus#580,ddxplus,3,1,726.0000,913
1554,hotpotqa#528,hotpotqa,3,0,727.0000,913
1555,ddxplus#581,ddxplus,3,1,727.0000,914
1556,ddxplus#582,ddxplus,3,0,728.0000,914
1557,hotpotqa#529,hotpotqa,3,1,728.0000,915
1558,ddxplus#583,ddxplus,3,1,728.0000,916
1559,ds1000#723,ds1000,3,1,728.0000,917
1560,hotpotqa#530,hotpotqa,3,0,729.0000,917
1561,hotpotqa#531,hotpotqa,3,1,729.0000,918
1562,hotpotqa#532,hotpotqa,3,0,730.0000,918
1563,ddxplus#584,ddxplus,3,1,730.0000,919
1564,ddxplus#585,ddxplus,3,1,730.0000,920
1565,hotpotqa#533,hotpotqa,3,1,730.0000,921
1566,hotpotqa#534,hotpotqa,3,0,731.0000,921
1567,ds1000#807,ds1000,3,0,732.0000,921
1568,hotpotqa#535,hotpotqa,3,1,732.0000,922
1569,ds1000#226,ds1000,3,0,733.0000,922
1570,hotpotqa#536,hotpotqa,3,1,733.0000,924
1571,ddxplus#586,ddxplus,3,0,734.0000,924
1572,ddxplus#587,ddxplus,3,1,734.0000,925
1573,hotpotqa#537,hotpotqa,3,0,735.0000,925
1574,ddxplus#588,ddxplus,3,0,736.0000,925
1575,ddxplus#589,ddxplus,3,1,736.0000,926
1576,ds1000#110,ds1000,3,0,737.0000,926
1577,hotpotqa#538,hotpotqa,3,1,737.0000,927
1578,hotpotqa#539,hotpotqa,3,0,738.0000,927
1579,ds1000#869,ds1000,3,1,738.0000,928
1580,ddxplus#590,ddxplus,3,1,738.0000,929
1581,ddxplus#591,ddxplus,3,0,739.0000,929
1582,ddxplus#592,ddxplus,3,1,739.0000,930
1583,ddxplus#593,ddxplus,3,0,740.0000,930
1584,ddxplus#594,ddxplus,3,1,740.0000,931
1585,ds1000#984,ds1000,3,0,741.0000,931
1586,ddxplus#595,ddxplus,3,1,741.0000,932
1587,hotpotqa#540,hotpotqa,3,0,742.0000,932
1588,ddxplus#596,ddxplus,3,1,742.0000,933
1589,ddxplus#597,ddxplus,3,0,743.0000,933
1590,hotpotqa#541,hotpotqa,3,0,744.0000,933
1591,ddxplus#598,ddxplus,3,1,744.0000,934
1592,ddxplus#599,ddxplus,3,0,745.0000,934
1593,hotpotqa#542,hotpotqa,3,1,745.0000,935
1594,hotpotqa#543,hotpotqa,3,0,746.0000,935
1595,hotpotqa#544,hotpotqa,3,0,747.0000,935
1596,ddxplus#600,ddxplus,3,1,747.0000,936
1597,hotpotqa#545,hotpotqa,3,1,747.0000,937
1598,ddxplus#601,ddxplus,3,1,747.0000,938
1599,ddxplus#602,ddxplus,3,1,747.0000,939
1600,hotpotqa#546,hotpotqa,3,0,748.0000,939
1601,ddxplus#603,ddxplus,3,1,748.0000,940
1602,hotpotqa#547,hotpotqa,3,0,749.0000,940
1603,ds1000#663,ds1000,3,1,749.0000,941
1604,ddxplus#604,ddxplus,3,0,750.0000,941
1605,ds1000#561,ds1000,3,1,750.0000,942
1606,ddxplus#605,ddxplus,3,0,751.0000,942
1607,ddxplus#606,ddxplus,3,0,752.0000,942
1608,ddxplus#607,ddxplus,3,0,753.0000,942
1609,ds1000#802,ds1000,3,0,754.0000,942
1610,hotpotqa#548,hotpotqa,3,1,754.0000,943
1611,hotpotqa#549,hotpotqa,3,1,754.0000,944
1612,ddxplus#608,ddxplus,3,1,754.0000,945
1613,ds1000#729,ds1000,3,0,755.0000,945
1614,hotpotqa#550,hotpotqa,3,1,755.0000,946
1615,ddxplus#609,ddxplus,3,1,755.0000,947
1616,ds1000#952,ds1000,3,1,755.0000,948
1617,hotpotqa#551,hotpotqa,3,0,756.0000,948
1618,ds1000#377,ds1000,3,1,756.0000,949
1619,ddxplus#610,ddxplus,3,1,756.0000,950
1620,hotpotqa#552,hotpotqa,3,0,757.0000,950
1621,ddxplus#611,ddxplus,3,1,757.0000,951
1622,ddxplus#612,ddxplus,3,1,757.0000,952
1623,ddxplus#613,ddxplus,3,1,757.0000,953
1624,ds1000#351,ds1000,3,1,757.0000,954
1625,hotpotqa#553,hotpotqa,3,1,757.0000,955
1626,hotpotqa#554,hotpotqa,3,0,758.0000,955
1627,ddxplus#614,ddxplus,3,1,758.0000,956
1628,ddxplus#615,ddxplus,3,1,758.0000,957
1629,ds1000#174,ds1000,3,0,759.0000,957
1630,ds1000#784,ds1000,3,1,759.0000,958
1631,ddxplus#616,ddxplus,3,0,760.0000,958
1632,hotpotqa#555,hotpotqa,3,0,761.0000,958
1633,hotpotqa#556,hotpotqa,3,0,762.0000,958
1634,ds1000#155,ds1000,3,0,763.0000,958
1635,hotpotqa#557,hotpotqa,3,1,763.0000,959
1636,ddxplus#617,ddxplus,3,1,763.0000,960
1637,ddxplus#618,ddxplus,3,1,763.0000,961
1638,ddxplus#619,ddxplus,3,0,764.0000,961
1639,ddxplus#620,ddxplus,3,1,764.0000,962
1640,ddxplus#621,ddxplus,3,1,764.0000,963
1641,ddxplus#622,ddxplus,3,0,765.0000,963
1642,ddxplus#623,ddxplus,3,1,765.0000,964
1643,hotpotqa#558,hotpotqa,3,0,766.0000,964
1644,ddxplus#624,ddxplus,3,0,767.0000,964
1645,ds1000#795,ds1000,3,0,768.0000,964
1646,ds1000#816,ds1000,3,0,769.0000,964
1647,ddxplus#625,ddxplus,3,0,770.0000,964
1648,ddxplus#626,ddxplus,3,1,770.0000,965
1649,ddxplus#627,ddxplus,3,0,771.0000,965
1650,ddxplus#628,ddxplus,3,0,772.0000,966
1651,ddxplus#629,ddxplus,3,1,772.0000,967
1652,hotpotqa#559,hotpotqa,3,1,772.0000,968
1653,ddxplus#630,ddxplus,3,0,773.0000,968
1654,ddxplus#631,ddxplus,3,1,773.0000,969
1655,ddxplus#632,ddxplus,3,1,773.0000,970
1656,ddxplus#633,ddxplus,3,1,773.0000,971
1657,ddxplus#634,ddxplus,3,1,773.0000,972
1658,hotpotqa#560,hotpotqa,3,1,773.0000,973
1659,ddxplus#635,ddxplus,3,1,773.0000,974
1660,hotpotqa#561,hotpotqa,3,1,773.0000,977
1661,hotpotqa#562,hotpotqa,3,0,774.0000,977
1662,ddxplus#636,ddxplus,3,0,775.0000,977
1663,hotpotqa#563,hotpotqa,3,1,775.0000,978
1664,ds1000#964,ds1000,3,1,775.0000,979
1665,ddxplus#637,ddxplus,3,0,776.0000,979
1666,ds1000#47,ds1000,3,0,777.0000,979
1667,ddxplus#638,ddxplus,3,0,778.0000,979
1668,ddxplus#639,ddxplus,3,1,778.0000,980
1669,hotpotqa#564,hotpotqa,3,1,778.0000,981
1670,hotpotqa#565,hotpotqa,3,0,779.0000,981
1671,hotpotqa#566,hotpotqa,3,0,780.0000,981
1672,ddxplus#640,ddxplus,3,1,780.0000,982
1673,ddxplus#641,ddxplus,3,0,781.0000,982
1674,hotpotqa#567,hotpotqa,3,1,781.0000,983
1675,ddxplus#642,ddxplus,3,1,781.0000,984
1676,hotpotqa#568,hotpotqa,3,0,782.0000,984
1677,ddxplus#643,ddxplus,3,1,782.0000,985
1678,ddxplus#644,ddxplus,3,0,783.0000,985
1679,ddxplus#645,ddxplus,3,0,784.0000,985
1680,ddxplus#646,ddxplus,3,0,785.0000,985
1681,hotpotqa#569,hotpotqa,3,0,786.0000,985
1682,ddxplus#647,ddxplus,3,0,787.0000,985
1683,ds1000#400,ds1000,3,1,787.0000,986
1684,ddxplus#648,ddxplus,3,1,787.0000,987
1685,hotpotqa#570,hotpotqa,3,1,787.0000,988
1686,ds1000#97,ds1000,3,1,787.0000,989
1687,hotpotqa#571,hotpotqa,3,1,787.0000,990
1688,ds1000#840,ds1000,3,1,787.0000,991
1689,hotpotqa#572,hotpotqa,3,1,787.0000,992
1690,ddxplus#649,ddxplus,3,0,788.0000,993
1691,ddxplus#650,ddxplus,3,1,788.0000,994
1692,ds1000#778,ds1000,3,1,788.0000,995
1693,ddxplus#651,ddxplus,3,1,788.0000,996
1694,hotpotqa#573,hotpotqa,3,1,788.0000,997
1695,ddxplus#652,ddxplus,3,1,788.0000,998
1696,ds1000#211,ds1000,3,0,789.0000,998
1697,ddxplus#653,ddxplus,3,0,790.0000,998
1698,ddxplus#654,ddxplus,3,1,790.0000,999
1699,ddxplus#655,ddxplus,3,0,791.0000,999
1700,ddxplus#656,ddxplus,3,1,791.0000,1000
1701,ddxplus#657,ddxplus,3,0,792.0000,1000
1702,ddxplus#658,ddxplus,3,0,793.0000,1000
1703,hotpotqa#574,hotpotqa,3,1,793.0000,1001
1704,ddxplus#659,ddxplus,3,0,794.0000,1001
1705,hotpotqa#575,hotpotqa,3,1,794.0000,1002
1706,ddxplus#660,ddxplus,3,0,795.0000,1002
1707,hotpotqa#576,hotpotqa,3,1,795.0000,1003
1708,ddxplus#661,ddxplus,3,1,795.0000,1004
1709,hotpotqa#577,hotpotqa,3,0,796.0000,1004
1710,ds1000#309,ds1000,3,1,796.0000,1005
1711,ddxplus#662,ddxplus,3,0,797.0000,1005
1712,hotpotqa#578,hotpotqa,3,0,798.0000,1005
1713,hotpotqa#579,hotpotqa,3,1,798.0000,1006
1714,hotpotqa#580,hotpotqa,3,1,798.0000,1007
1715,ddxplus#663,ddxplus,3,1,798.0000,1008
1716,ddxplus#664,ddxplus,3,1,798.0000,1009
1717,ds1000#619,ds1000,3,1,798.0000,1010
1718,hotpotqa#581,hotpotqa,3,0,799.0000,1010
1719,hotpotqa#582,hotpotqa,3,1,799.0000,1011
1720,ds1000#845,ds1000,3,1,799.0000,1012
1721,ddxplus#665,ddxplus,3,1,799.0000,1013
1722,hotpotqa#583,hotpotqa,3,1,799.0000,1014
1723,ddxplus#666,ddxplus,3,1,799.0000,1015
1724,ddxplus#667,ddxplus,3,1,799.0000,1016
1725,hotpotqa#584,hotpotqa,3,0,800.0000,1016
1726,ddxplus#668,ddxplus,3,1,800.0000,1017
1727,ds1000#3,ds1000,3,0,801.0000,1017
1728,hotpotqa#585,hotpotqa,3,1,801.0000,1018
1729,ddxplus#669,ddxplus,3,1,801.0000,1019
1730,ddxplus#670,ddxplus,3,1,801.0000,1020
1731,hotpotqa#586,hotpotqa,3,1,801.0000,1021
1732,ds1000#971,ds1000,3,1,801.0000,1022
1733,ddxplus#671,ddxplus,3,1,801.0000,1023
1734,hotpotqa#587,hotpotqa,3,0,802.0000,1023
1735,hotpotqa#588,hotpotqa,3,1,802.0000,1024
1736,ddxplus#672,ddxplus,3,1,802.0000,1025
1737,ds1000#192,ds1000,3,1,802.0000,1026
1738,ddxplus#673,ddxplus,3,1,802.0000,1027
1739,ddxplus#674,ddxplus,3,0,803.0000,1027
1740,hotpotqa#589,hotpotqa,3,1,803.0000,1030
1741,hotpotqa#590,hotpotqa,3,0,804.0000,1030
1742,ddxplus#675,ddxplus,3,1,804.0000,1031
1743,ddxplus#676,ddxplus,3,0,805.0000,1031
1744,ds1000#406,ds1000,3,0,806.0000,1031
1745,hotpotqa#591,hotpotqa,3,1,806.0000,1032
1746,ds1000#738,ds1000,3,0,807.0000,1032
1747,hotpotqa#592,hotpotqa,3,0,808.0000,1032
1748,hotpotqa#593,hotpotqa,3,1,808.0000,1033
1749,hotpotqa#594,hotpotqa,3,1,808.0000,1034
1750,ddxplus#677,ddxplus,3,1,808.0000,1035
1751,ddxplus#678,ddxplus,3,1,808.0000,1036
1752,ddxplus#679,ddxplus,3,1,808.0000,1037
1753,hotpotqa#595,hotpotqa,3,0,809.0000,1037
1754,ddxplus#680,ddxplus,3,0,810.0000,1037
1755,ddxplus#681,ddxplus,3,1,810.0000,1038
1756,ddxplus#682,ddxplus,3,1,810.0000,1039
1757,hotpotqa#596,hotpotqa,3,0,811.0000,1039
1758,hotpotqa#597,hotpotqa,3,0,812.0000,1039
1759,ds1000#80,ds1000,3,0,813.0000,1039
1760,ds1000#744,ds1000,3,1,813.0000,1040
1761,ddxplus#683,ddxplus,3,1,813.0000,1041
1762,ddxplus#684,ddxplus,3,1,813.0000,1042
1763,ddxplus#685,ddxplus,3,1,813.0000,1043
1764,hotpotqa#598,hotpotqa,3,0,814.0000,1043
1765,ddxplus#686,ddxplus,3,1,814.0000,1044
1766,ds1000#419,ds1000,3,0,815.0000,1044
1767,ds1000#357,ds1000,3,1,815.0000,1045
1768,ddxplus#687,ddxplus,3,1,815.0000,1046
1769,hotpotqa#599,hotpotqa,3,1,815.0000,1047
1770,hotpotqa#600,hotpotqa,3,1,815.0000,1048
1771,hotpotqa#601,hotpotqa,3,0,816.0000,1048
1772,ddxplus#688,ddxplus,3,1,816.0000,1049
1773,ds1000#644,ds1000,3,1,816.0000,1050
1774,ddxplus#689,ddxplus,3,1,816.0000,1051
1775,ds1000#422,ds1000,3,0,817.0000,1051
1776,ddxplus#690,ddxplus,3,1,817.0000,1052
1777,hotpotqa#602,hotpotqa,3,1,817.0000,1053
1778,hotpotqa#603,hotpotqa,3,1,817.0000,1054
1779,ddxplus#691,ddxplus,3,0,818.0000,1054
1780,hotpotqa#604,hotpotqa,3,0,819.0000,1054
1781,ddxplus#692,ddxplus,3,1,819.0000,1055
1782,hotpotqa#605,hotpotqa,3,1,819.0000,1056
1783,hotpotqa#606,hotpotqa,3,0,820.0000,1056
1784,hotpotqa#607,hotpotqa,3,0,821.0000,1056
1785,hotpotqa#608,hotpotqa,3,1,821.0000,1057
1786,ds1000#923,ds1000,3,1,821.0000,1058
1787,ds1000#929,ds1000,3,1,821.0000,1059
1788,ds1000#603,ds1000,3,0,822.0000,1059
1789,hotpotqa#609,hotpotqa,3,0,823.0000,1059
1790,ddxplus#693,ddxplus,3,1,823.0000,1060
1791,hotpotqa#610,hotpotqa,3,1,823.0000,1061
1792,ddxplus#694,ddxplus,3,0,824.0000,1061
1793,hotpotqa#611,hotpotqa,3,0,825.0000,1061
1794,hotpotqa#612,hotpotqa,3,1,825.0000,1062
1795,ds1000#208,ds1000,3,0,826.0000,1062
1796,hotpotqa#613,hotpotqa,3,1,826.0000,1063
1797,ddxplus#695,ddxplus,3,1,826.0000,1064
1798,ddxplus#696,ddxplus,3,0,827.0000,1064
1799,hotpotqa#614,hotpotqa,3,0,828.0000,1064
1800,ddxplus#697,ddxplus,3,1,828.0000,1066
1801,ddxplus#698,ddxplus,3,1,828.0000,1067
1802,hotpotqa#615,hotpotqa,3,0,829.0000,1067
1803,ddxplus#699,ddxplus,3,0,830.0000,1067
1804,ddxplus#700,ddxplus,3,1,830.0000,1068
1805,ddxplus#701,ddxplus,3,1,830.0000,1069
1806,hotpotqa#616,hotpotqa,3,1,830.0000,1070
1807,ddxplus#702,ddxplus,3,1,830.0000,1071
1808,hotpotqa#617,hotpotqa,3,1,830.0000,1072
1809,ddxplus#703,ddxplus,3,0,831.0000,1072
1810,hotpotqa#618,hotpotqa,3,1,831.0000,1073
1811,hotpotqa#619,hotpotqa,3,1,831.0000,1074
1812,hotpotqa#620,hotpotqa,3,0,832.0000,1074
1813,ds1000#345,ds1000,3,0,833.0000,1074
1814,ddxplus#704,ddxplus,3,0,834.0000,1074
1815,hotpotqa#621,hotpotqa,3,0,835.0000,1074
1816,hotpotqa#622,hotpotqa,3,1,835.0000,1075
1817,ds1000#256,ds1000,3,0,836.0000,1075
1818,ddxplus#705,ddxplus,3,1,836.0000,1076
1819,ddxplus#706,ddxplus,3,1,836.0000,1077
