q_id,bucket_idx,sim_min,sim_max,sim_mean,n_total_in_bucket,n_qualified,avg_base_r_all,avg_base_r_qualified,n_sampled,sampled_anchor_ids,avg_r_1shot,max_r_1shot
3631,7,0.18645574152469635,0.22560317814350128,0.2072899341583252,105,36,0.37777777777777777,0.949074074074074,10,"[""abc301_a"", ""abc399_a"", ""abc392_a"", ""abc305_b"", ""abc380_f"", ""abc327_c"", ""abc302_c"", ""abc361_a"", ""abc339_a"", ""abc326_c""]",0.3667,1.0000
3631,8,0.14186397194862366,0.18598948419094086,0.1637623906135559,105,43,0.4142857142857143,0.8837209302325579,10,"[""abc386_d"", ""abc334_a"", ""abc388_c"", ""abc325_b"", ""abc335_b"", ""2873"", ""abc327_d"", ""abc352_a"", ""abc315_c"", ""abc312_a""]",0.1333,0.6667
3631,9,0.004405824467539787,0.14180783927440643,0.10185759514570236,109,49,0.47171253822629966,0.9404761904761904,10,"[""abc304_d"", ""abc390_b"", ""abc308_c"", ""abc385_a"", ""abc355_b"", ""abc301_b"", ""abc307_a"", ""abc322_c"", ""abc387_a"", ""abc330_b""]",0.1333,0.6667
3563,0,0.4399887025356293,0.805566132068634,0.5116224884986877,105,10,0.10396825396825397,0.8333333333333333,10,"[""3764"", ""abc325_e"", ""3196"", ""3558"", ""3510"", ""3593"", ""3720"", ""abc370_b"", ""abc384_b"", ""3114""]",0.1500,0.5000
3563,1,0.3891914188861847,0.43924498558044434,0.41211017966270447,105,19,0.19206349206349205,0.850877192982456,10,"[""abc361_e"", ""abc390_e"", ""3373"", ""2849"", ""abc315_c"", ""3106"", ""abc349_e"", ""abc398_c"", ""abc325_b"", ""abc356_e""]",0.2000,1.0000
3563,2,0.3514324426651001,0.389092355966568,0.3686429262161255,105,29,0.2587301587301587,0.8620689655172413,10,"[""abc365_c"", ""2802"", ""3809"", ""2920"", ""abc323_c"", ""abc375_e"", ""abc348_d"", ""abc353_d"", ""abc302_f"", ""abc328_a""]",0.1500,1.0000
3563,3,0.32025372982025146,0.35136309266090393,0.3371139168739319,105,28,0.250952380952381,0.7952380952380952,10,"[""abc328_e"", ""abc399_f"", ""abc378_a"", ""3568"", ""abc366_e"", ""abc354_e"", ""3768"", ""abc307_c"", ""abc327_c"", ""3354""]",0.2000,1.0000
3563,4,0.2923722565174103,0.32019373774528503,0.3072524964809418,105,41,0.3531746031746032,0.8089430894308942,10,"[""abc379_e"", ""abc364_a"", ""abc388_b"", ""abc376_a"", ""abc332_a"", ""abc310_a"", ""3484"", ""abc391_f"", ""arc186_a"", ""3637""]",0.1500,1.0000
3563,5,0.2627144455909729,0.2923569679260254,0.2777983546257019,105,29,0.28095238095238095,0.8620689655172413,10,"[""abc376_f"", ""abc306_c"", ""3174"", ""abc386_a"", ""3447"", ""3230"", ""3376"", ""3199"", ""3626"", ""3426""]",0.0000,0.0000
3563,6,0.22833360731601715,0.2619814872741699,0.24637791514396667,105,38,0.3682539682539683,0.8969298245614034,10,"[""3172"", ""abc311_a"", ""2882"", ""abc308_a"", ""2800"", ""3150"", ""abc367_g"", ""3420"", ""abc386_d"", ""abc391_b""]",0.0500,0.5000
3563,7,0.1935068666934967,0.22829678654670715,0.21086320281028748,105,40,0.38222222222222213,0.8658333333333333,10,"[""arc195_a"", ""3018"", ""abc340_b"", ""abc392_b"", ""2955"", ""3384"", ""abc395_a"", ""2837"", ""abc307_a"", ""abc335_c""]",0.1500,1.0000
3563,8,0.1426669955253601,0.19302691519260406,0.1672978550195694,105,56,0.5349206349206349,0.9404761904761906,10,"[""3245"", ""abc346_a"", ""abc394_c"", ""abc397_e"", ""abc388_a"", ""abc380_b"", ""abc367_f"", ""abc330_b"", ""abc380_a"", ""abc326_b""]",0.1000,0.5000
3563,9,0.008089708164334297,0.14258892834186554,0.09874842315912247,109,69,0.6345565749235474,0.9396135265700483,10,"[""abc354_a"", ""abc334_b"", ""abc323_a"", ""abc309_a"", ""abc368_a"", ""abc334_a"", ""abc324_b"", ""abc315_a"", ""abc336_a"", ""abc348_a""]",0.0500,0.5000
3783,0,0.4132499098777771,0.6308128237724304,0.4678943455219269,105,28,0.23968253968253966,0.8273809523809524,10,"[""3625"", ""3210"", ""3636"", ""2879"", ""2873"", ""3540"", ""3759"", ""2998"", ""3328"", ""3453""]",0.0667,0.3333
3783,1,0.3507758378982544,0.41208285093307495,0.37973567843437195,105,28,0.2642857142857143,0.9107142857142857,10,"[""abc356_a"", ""abc301_b"", ""2849"", ""2882"", ""abc399_f"", ""3196"", ""2848"", ""abc379_a"", ""3709"", ""3172""]",0.0000,0.0000
3783,2,0.3070283830165863,0.34950366616249084,0.32637307047843933,105,32,0.29523809523809524,0.875,10,"[""3568"", ""3736"", ""3414"", ""abc361_a"", ""2828"", ""abc395_b"", ""2837"", ""3195"", ""3768"", ""3507""]",0.0000,0.0000
3783,3,0.2736344039440155,0.30692002177238464,0.2902136743068695,105,30,0.2634920634920635,0.8666666666666667,10,"[""2817"", ""3634"", ""abc361_c"", ""abc304_a"", ""abc397_e"", ""abc335_c"", ""3174"", ""abc400_e"", ""abc340_a"", ""3420""]",0.0333,0.3333
3783,4,0.24206066131591797,0.27353423833847046,0.25751855969429016,105,27,0.2626984126984127,0.8888888888888888,10,"[""3493"", ""abc306_a"", ""arc185_c"", ""3680"", ""3396"", ""abc329_d"", ""3106"", ""3379"", ""abc314_d"", ""abc342_c""]",0.0000,0.0000
3783,5,0.21081967651844025,0.24195797741413116,0.22583790123462677,105,34,0.32539682539682535,0.8455882352941176,10,"[""abc364_d"", ""abc308_c"", ""3361"", ""abc330_b"", ""3337"", ""abc332_b"", ""arc192_a"", ""abc322_e"", ""abc380_e"", ""abc343_e""]",0.0000,0.0000
3783,6,0.17710542678833008,0.21068771183490753,0.19420449435710907,105,37,0.3380952380952381,0.8468468468468469,10,"[""3510"", ""abc348_b"", ""abc328_d"", ""abc356_d"", ""abc338_e"", ""abc388_c"", ""abc322_d"", ""abc388_b"", ""abc381_b"", ""abc323_a""]",0.0000,0.0000
3783,7,0.14318451285362244,0.1767406165599823,0.15887628495693207,105,50,0.4647619047619047,0.8859999999999999,10,"[""abc327_d"", ""abc398_c"", ""abc369_b"", ""abc356_e"", ""abc380_b"", ""abc395_a"", ""abc397_c"", ""abc334_b"", ""abc394_b"", ""3306""]",0.0000,0.0000
3783,8,0.10662248730659485,0.14314046502113342,0.12511193752288818,105,43,0.4333333333333334,0.9069767441860465,10,"[""abc336_b"", ""abc352_e"", ""abc329_a"", ""abc359_a"", ""abc348_d"", ""abc337_b"", ""abc335_a"", ""abc307_b"", ""abc310_a"", ""abc365_a""]",0.0000,0.0000
3783,9,0.017014537006616592,0.10660402476787567,0.07594309002161026,109,50,0.47874617737003056,0.9219999999999999,10,"[""abc324_a"", ""abc344_a"", ""abc374_a"", ""abc374_b"", ""abc327_a"", ""abc389_a"", ""abc330_a"", ""2825"", ""abc379_e"", ""abc302_f""]",0.0000,0.0000
abc310_f,0,0.5179197788238525,0.9504480361938477,0.6204788088798523,105,19,0.20476190476190473,0.8421052631578947,10,"[""abc384_b"", ""arc194_d"", ""2882"", ""arc184_e"", ""2848"", ""abc375_e"", ""abc356_e"", ""abc379_e"", ""abc397_f"", ""abc356_d""]",0.0000,0.0000
abc310_f,1,0.4383125901222229,0.5170923471450806,0.4755672216415405,105,14,0.1595238095238095,0.869047619047619,10,"[""abc315_c"", ""abc386_e"", ""abc384_d"", ""3631"", ""abc325_e"", ""abc333_c"", ""abc397_c"", ""abc306_c"", ""3629"", ""abc349_e""]",0.0000,0.0000
abc310_f,2,0.3896573781967163,0.4379030764102936,0.40996259450912476,105,32,0.3150793650793651,0.875,10,"[""abc398_b"", ""abc311_a"", ""arc192_a"", ""2920"", ""arc182_d"", ""3593"", ""abc366_e"", ""abc346_a"", ""abc343_e"", ""2811""]",0.0000,0.0000
abc310_f,3,0.353618323802948,0.38953980803489685,0.3727126717567444,105,35,0.3555555555555555,0.9333333333333332,10,"[""2824"", ""abc302_f"", ""abc380_e"", ""abc351_a"", ""abc332_a"", ""3768"", ""abc398_c"", ""abc318_a"", ""abc326_b"", ""abc348_c""]",0.0000,0.0000
abc310_f,4,0.322050541639328,0.3536120355129242,0.3378415107727051,105,31,0.292063492063492,0.8763440860215053,10,"[""abc328_d"", ""abc305_b"", ""abc324_e"", ""abc335_b"", ""3106"", ""3607"", ""abc366_a"", ""abc301_d"", ""abc301_b"", ""2878""]",0.0000,0.0000
abc310_f,5,0.2932591140270233,0.32199716567993164,0.3064928948879242,105,29,0.28015873015873016,0.8678160919540229,10,"[""abc394_c"", ""abc327_c"", ""abc337_b"", ""abc389_a"", ""abc355_a"", ""arc194_e"", ""3207"", ""abc399_e"", ""abc304_d"", ""2812""]",0.0000,0.0000
abc310_f,6,0.26154929399490356,0.2919449806213379,0.2788516879081726,105,38,0.3436507936507936,0.8662280701754387,10,"[""abc348_a"", ""3634"", ""3817"", ""abc364_d"", ""abc340_b"", ""abc357_a"", ""3196"", ""3764"", ""abc304_b"", ""abc335_c""]",0.0000,0.0000
abc310_f,7,0.23786824941635132,0.2610928416252136,0.25058436393737793,105,38,0.3595238095238096,0.9078947368421053,10,"[""abc365_b"", ""abc324_a"", ""3484"", ""abc380_b"", ""abc393_a"", ""2879"", ""3354"", ""abc301_a"", ""abc307_b"", ""3507""]",0.0000,0.0000
abc310_f,8,0.2054012417793274,0.23755884170532227,0.22159668803215027,105,57,0.4792063492063492,0.8432748538011695,10,"[""abc360_a"", ""1883_B"", ""3455"", ""abc301_c"", ""3420"", ""3055"", ""abc340_a"", ""abc397_e"", ""abc382_b"", ""3018""]",0.0000,0.0000
abc310_f,9,0.05088920146226883,0.20451556146144867,0.17002876102924347,109,66,0.5726299694189603,0.9015151515151515,10,"[""3353"", ""3361"", ""abc379_b"", ""3297"", ""3337"", ""abc326_a"", ""3349"", ""abc327_a"", ""3495"", ""3771""]",0.0000,0.0000
abc359_c,0,0.4166848063468933,0.6262166500091553,0.4824954569339752,105,44,0.3977777777777778,0.8393939393939391,10,"[""abc374_b"", ""abc326_a"", ""abc369_b"", ""arc194_e"", ""abc391_b"", ""abc325_b"", ""abc315_c"", ""abc399_a"", ""abc349_e"", ""abc393_a""]",0.1333,0.3333
abc359_c,1,0.36162683367729187,0.4165334701538086,0.38793396949768066,105,46,0.4242857142857143,0.8362318840579711,10,"[""abc376_a"", ""abc334_a"", ""abc345_b"", ""2837"", ""abc304_d"", ""abc303_a"", ""abc301_a"", ""2999"", ""abc325_e"", ""abc318_a""]",0.1000,0.3333
abc359_c,2,0.3238672912120819,0.3613697290420532,0.3421647548675537,105,33,0.3261904761904762,0.8787878787878788,10,"[""abc365_c"", ""abc304_c"", ""3379"", ""3768"", ""abc358_c"", ""abc385_a"", ""abc365_a"", ""abc323_c"", ""abc355_b"", ""abc391_a""]",0.2000,0.3333
abc359_c,3,0.2862992584705353,0.32304221391677856,0.30391523241996765,105,41,0.39285714285714285,0.9126016260162602,10,"[""abc326_b"", ""3553"", ""3568"", ""3507"", ""arc184_e"", ""abc390_a"", ""abc379_b"", ""abc303_c"", ""abc358_d"", ""abc344_a""]",0.2000,0.3333
abc359_c,4,0.2603051960468292,0.28594785928726196,0.27245670557022095,105,31,0.2896825396825397,0.8870967741935484,10,"[""abc335_a"", ""arc194_d"", ""abc373_a"", ""3493"", ""abc340_a"", ""abc365_e"", ""abc329_b"", ""abc365_b"", ""3801"", ""abc306_a""]",0.0333,0.3333
abc359_c,5,0.24114125967025757,0.2600775957107544,0.25099220871925354,105,41,0.35,0.8577235772357725,10,"[""abc380_a"", ""abc394_b"", ""abc368_b"", ""abc388_a"", ""abc324_b"", ""abc397_f"", ""3495"", ""abc386_e"", ""2882"", ""abc394_a""]",0.1333,0.3333
abc359_c,6,0.2150213122367859,0.24109768867492676,0.22815553843975067,105,32,0.30396825396825394,0.875,10,"[""2886"", ""abc322_e"", ""abc397_c"", ""abc301_b"", ""abc330_a"", ""3414"", ""abc400_e"", ""3636"", ""3607"", ""abc395_a""]",0.0667,0.3333
abc359_c,7,0.19458714127540588,0.21491789817810059,0.20440004765987396,105,29,0.292063492063492,0.9137931034482759,10,"[""3637"", ""abc352_e"", ""3150"", ""2849"", ""2802"", ""3017"", ""1873_D"", ""abc322_a"", ""3245"", ""abc395_b""]",0.1000,0.3333
abc359_c,8,0.16031157970428467,0.19458040595054626,0.17809489369392395,105,30,0.30317460317460315,0.9388888888888888,10,"[""3210"", ""2873"", ""abc367_g"", ""abc348_a"", ""abc382_b"", ""3759"", ""3709"", ""abc367_f"", ""abc328_d"", ""abc346_a""]",0.0000,0.0000
abc359_c,9,0.029081057757139206,0.16026483476161957,0.12548969686031342,109,32,0.2897553516819572,0.90625,10,"[""abc322_c"", ""abc324_a"", ""3817"", ""abc394_c"", ""abc368_a"", ""3570"", ""3809"", ""3451"", ""3622"", ""3308""]",0.1000,0.3333
abc385_b,0,0.4327247142791748,0.8764390349388123,0.545109212398529,105,37,0.35412698412698407,0.8495495495495495,10,"[""abc382_a"", ""abc337_a"", ""abc378_d"", ""abc335_c"", ""abc324_c"", ""abc311_b"", ""abc364_b"", ""abc307_c"", ""arc181_b"", ""arc194_e""]",0.7000,1.0000
abc385_b,1,0.3687427341938019,0.43260809779167175,0.39750897884368896,105,40,0.3658730158730159,0.8875,10,"[""arc185_c"", ""abc342_a"", ""abc377_c"", ""abc399_e"", ""abc358_c"", ""3634"", ""abc394_d"", ""abc328_d"", ""abc315_b"", ""abc342_c""]",0.4000,1.0000
abc385_b,2,0.33234530687332153,0.36854031682014465,0.3499204218387604,105,44,0.3984126984126984,0.8446969696969696,10,"[""abc302_f"", ""abc356_b"", ""abc359_a"", ""abc343_e"", ""3580"", ""abc338_d"", ""arc194_d"", ""3354"", ""abc327_d"", ""abc302_c""]",0.6000,1.0000
abc385_b,3,0.30275702476501465,0.33226218819618225,0.31651806831359863,105,47,0.45793650793650786,0.9290780141843973,10,"[""abc327_a"", ""3817"", ""abc361_b"", ""abc328_e"", ""abc380_a"", ""3312"", ""arc186_a"", ""abc305_b"", ""abc315_a"", ""abc347_c""]",0.4000,1.0000
abc385_b,4,0.28203198313713074,0.3026067614555359,0.2917340099811554,105,36,0.3119047619047619,0.8194444444444444,10,"[""3199"", ""abc388_b"", ""abc306_c"", ""abc378_a"", ""abc302_d"", ""3379"", ""abc397_e"", ""arc195_a"", ""abc379_a"", ""3793""]",0.5000,1.0000
abc385_b,5,0.256107896566391,0.28177493810653687,0.27020010352134705,105,41,0.3698412698412698,0.8597560975609756,10,"[""abc394_a"", ""3376"", ""3811"", ""abc392_b"", ""abc329_d"", ""3768"", ""abc356_d"", ""3631"", ""abc367_g"", ""3690""]",0.6000,1.0000
abc385_b,6,0.23020489513874054,0.2556639313697815,0.24257905781269073,105,31,0.31746031746031744,0.924731182795699,10,"[""3026"", ""abc385_a"", ""3017"", ""3150"", ""2816"", ""abc357_a"", ""abc330_b"", ""3567"", ""abc371_d"", ""3356""]",0.2000,1.0000
abc385_b,7,0.20439939200878143,0.22990678250789642,0.21738237142562866,105,30,0.2838095238095238,0.8822222222222221,10,"[""abc398_c"", ""3680"", ""3507"", ""abc346_c"", ""3636"", ""2848"", ""abc345_b"", ""abc358_d"", ""abc354_a"", ""3510""]",0.3000,1.0000
abc385_b,8,0.17001588642597198,0.2040375918149948,0.1878899782896042,105,25,0.2523809523809524,0.94,10,"[""2824"", ""abc390_b"", ""3196"", ""2837"", ""abc394_b"", ""abc397_c"", ""3593"", ""abc365_a"", ""3453"", ""abc365_e""]",0.4000,1.0000
abc385_b,9,0.03810495138168335,0.16950903832912445,0.14063146710395813,109,28,0.26223241590214064,0.8928571428571429,10,"[""abc301_b"", ""2802"", ""abc356_e"", ""abc333_a"", ""abc346_a"", ""3172"", ""3306"", ""2811"", ""abc368_a"", ""abc395_a""]",0.4000,1.0000
abc331_b,0,0.40803587436676025,0.6808865070343018,0.46358823776245117,105,41,0.40841269841269834,0.873170731707317,10,"[""abc326_c"", ""abc365_c"", ""abc371_a"", ""abc345_b"", ""abc390_e"", ""abc302_a"", ""3593"", ""abc334_b"", ""abc343_e"", ""arc182_d""]",0.5333,0.6667
abc331_b,1,0.34844619035720825,0.40769001841545105,0.3727373778820038,105,42,0.4126984126984127,0.9404761904761905,10,"[""abc349_e"", ""abc400_e"", ""3207"", ""abc347_a"", ""abc386_a"", ""abc347_c"", ""abc320_a"", ""3172"", ""abc308_a"", ""abc315_b""]",0.4000,0.6667
abc331_b,2,0.31100645661354065,0.34798601269721985,0.3294520378112793,105,36,0.3531746031746032,0.8935185185185185,10,"[""abc384_f"", ""2812"", ""abc325_a"", ""3680"", ""abc364_b"", ""abc361_b"", ""arc185_c"", ""abc351_a"", ""abc338_d"", ""abc365_a""]",0.3667,0.6667
abc331_b,3,0.2838289141654968,0.31099772453308105,0.29772254824638367,105,40,0.36761904761904757,0.8858333333333333,10,"[""arc189_c"", ""3510"", ""abc326_a"", ""abc307_a"", ""abc339_a"", ""abc311_b"", ""abc327_d"", ""abc380_a"", ""abc390_b"", ""abc322_a""]",0.3333,0.6667
abc331_b,4,0.24971160292625427,0.28334739804267883,0.2671017348766327,105,30,0.2619047619047619,0.8083333333333333,10,"[""abc373_a"", ""abc386_e"", ""2952"", ""3764"", ""3361"", ""abc390_a"", ""2955"", ""abc364_a"", ""2837"", ""abc322_e""]",0.3000,0.6667
abc331_b,5,0.22544565796852112,0.24948550760746002,0.23726192116737366,105,35,0.33412698412698416,0.9,10,"[""3631"", ""abc335_b"", ""abc349_c"", ""abc353_a"", ""3373"", ""abc315_a"", ""2998"", ""abc337_b"", ""abc348_b"", ""3768""]",0.3000,0.6667
abc331_b,6,0.20275761187076569,0.22518283128738403,0.2138943374156952,105,36,0.3333333333333333,0.8611111111111112,10,"[""abc322_d"", ""2828"", ""abc368_b"", ""3629"", ""abc351_b"", ""3625"", ""abc332_d"", ""abc388_a"", ""abc325_c"", ""abc301_b""]",0.3667,0.6667
abc331_b,7,0.17276114225387573,0.20275655388832092,0.18851225078105927,105,33,0.3246031746031746,0.8888888888888888,10,"[""3245"", ""2800"", ""abc386_c"", ""abc372_a"", ""abc307_b"", ""abc336_b"", ""abc335_c"", ""abc367_f"", ""abc348_a"", ""3354""]",0.3667,0.6667
abc331_b,8,0.14101414382457733,0.1714053750038147,0.15493926405906677,105,33,0.29285714285714287,0.8535353535353535,10,"[""abc381_b"", ""abc380_e"", ""abc375_a"", ""3356"", ""abc341_a"", ""2887"", ""2873"", ""abc301_c"", ""abc397_e"", ""3759""]",0.4000,0.6667
abc331_b,9,-0.0028820009902119637,0.14077621698379517,0.10171641409397125,109,33,0.28134556574923547,0.8787878787878788,10,"[""3584"", ""abc338_a"", ""3553"", ""3809"", ""3771"", ""abc320_b"", ""3451"", ""2825"", ""1883_B"", ""3396""]",0.4000,0.6667
3762,0,0.4510687291622162,0.683513879776001,0.5039731860160828,105,18,0.14761904761904762,0.7685185185185185,10,"[""3622"", ""abc358_d"", ""abc302_d"", ""abc338_d"", ""3593"", ""3328"", ""3114"", ""abc357_a"", ""abc365_c"", ""abc326_c""]",0.0500,0.5000
3762,1,0.3961418569087982,0.45077675580978394,0.42048731446266174,105,16,0.1595238095238095,0.90625,10,"[""3607"", ""2812"", ""abc390_e"", ""abc328_e"", ""abc384_b"", ""2878"", ""3019"", ""3172"", ""3817"", ""2920""]",0.1000,0.5000
3762,2,0.3517071604728699,0.39553093910217285,0.3719905614852905,105,24,0.2484126984126984,0.8819444444444443,10,"[""2849"", ""abc318_a"", ""2811"", ""abc310_a"", ""2786"", ""abc367_g"", ""abc352_e"", ""3379"", ""3306"", ""3736""]",0.1500,0.5000
3762,3,0.31915712356567383,0.3512817621231079,0.33524802327156067,105,33,0.3198412698412698,0.8585858585858586,10,"[""2817"", ""abc325_b"", ""abc356_b"", ""abc377_c"", ""abc332_a"", ""abc361_c"", ""abc304_d"", ""2802"", ""3026"", ""3199""]",0.1000,0.5000
3762,4,0.28568318486213684,0.3191532492637634,0.3031797409057617,105,42,0.3468253968253968,0.7817460317460316,10,"[""3195"", ""2955"", ""3484"", ""abc344_e"", ""3629"", ""abc400_b"", ""2825"", ""2837"", ""3395"", ""abc397_c""]",0.1500,0.5000
3762,5,0.2509292960166931,0.28560158610343933,0.2693544924259186,105,36,0.3374603174603175,0.8546296296296296,10,"[""3447"", ""abc356_e"", ""abc371_a"", ""3637"", ""abc315_b"", ""2886"", ""abc376_f"", ""abc368_a"", ""abc303_c"", ""arc189_c""]",0.0500,0.5000
3762,6,0.20979911088943481,0.2504308223724365,0.2317049354314804,105,37,0.37539682539682545,0.9369369369369369,10,"[""abc380_e"", ""abc306_c"", ""abc301_d"", ""3709"", ""arc195_b"", ""abc343_c"", ""3337"", ""abc366_c"", ""abc371_b"", ""abc388_b""]",0.1000,0.5000
3762,7,0.17455875873565674,0.2091609239578247,0.19122827053070068,105,34,0.3203174603174604,0.9058823529411764,10,"[""abc345_b"", ""abc307_a"", ""abc365_e"", ""abc386_d"", ""abc329_e"", ""3462"", ""2824"", ""abc382_b"", ""abc308_a"", ""abc361_a""]",0.1000,0.5000
3762,8,0.11561575531959534,0.17447224259376526,0.14830151200294495,105,53,0.4920634920634921,0.8883647798742137,10,"[""abc351_b"", ""abc302_a"", ""3453"", ""abc356_a"", ""abc342_a"", ""abc374_b"", ""abc390_a"", ""abc304_c"", ""abc390_c"", ""abc332_d""]",0.2000,0.5000
3762,9,-0.0509086437523365,0.11359627544879913,0.059993915259838104,109,66,0.6131498470948011,0.941919191919192,10,"[""abc350_a"", ""abc327_c"", ""abc325_a"", ""abc397_e"", ""abc362_b"", ""abc349_c"", ""abc390_b"", ""abc352_a"", ""abc385_a"", ""abc397_b""]",0.0500,0.5000
2888,0,0.45620810985565186,0.6705987453460693,0.5125900506973267,105,23,0.2087301587301587,0.7681159420289854,10,"[""3207"", ""abc397_f"", ""abc375_e"", ""abc322_a"", ""abc355_c"", ""3607"", ""3373"", ""3420"", ""abc398_c"", ""abc353_a""]",0.1000,1.0000
2888,1,0.394794762134552,0.45568719506263733,0.42549338936805725,105,27,0.2398412698412698,0.830864197530864,10,"[""2879"", ""3371"", ""arc182_d"", ""3593"", ""abc368_f"", ""3376"", ""abc368_b"", ""abc373_a"", ""3033"", ""abc375_a""]",0.0000,0.0000
2888,2,0.3557545840740204,0.39466235041618347,0.3740024268627167,105,28,0.27142857142857146,0.8571428571428571,10,"[""abc370_b"", ""abc311_a"", ""2755"", ""3634"", ""abc329_d"", ""3019"", ""abc301_d"", ""abc330_c"", ""3736"", ""3622""]",0.0000,0.0000
2888,3,0.3251008093357086,0.3555690050125122,0.3400675058364868,105,33,0.32698412698412693,0.8787878787878788,10,"[""abc384_b"", ""3210"", ""3636"", ""abc369_b"", ""abc323_b"", ""abc374_b"", ""abc338_b"", ""abc388_c"", ""3637"", ""3297""]",0.0333,0.3333
2888,4,0.29556602239608765,0.32507017254829407,0.30951622128486633,105,31,0.30761904761904757,0.9021505376344086,10,"[""abc336_b"", ""abc306_c"", ""abc364_a"", ""abc380_b"", ""abc397_b"", ""abc380_f"", ""abc352_e"", ""abc386_e"", ""3412"", ""3639""]",0.0000,0.0000
2888,5,0.26695317029953003,0.29533517360687256,0.2811363935470581,105,31,0.2746031746031746,0.8655913978494624,10,"[""abc379_b"", ""3353"", ""abc344_e"", ""abc348_c"", ""3337"", ""3631"", ""abc391_b"", ""3768"", ""abc365_e"", ""abc305_a""]",0.0000,0.0000
2888,6,0.2379908263683319,0.2668890058994293,0.25344038009643555,105,42,0.39285714285714285,0.8908730158730158,10,"[""abc364_b"", ""abc315_c"", ""abc380_a"", ""abc328_a"", ""3811"", ""abc319_b"", ""3245"", ""3625"", ""abc338_e"", ""3540""]",0.0000,0.0000
2888,7,0.20845749974250793,0.23773609101772308,0.22428570687770844,105,40,0.37301587301587297,0.8375,10,"[""2850"", ""1873_D"", ""3414"", ""3026"", ""abc390_c"", ""3817"", ""abc328_e"", ""abc384_a"", ""3629"", ""abc367_g""]",0.0000,0.0000
2888,8,0.17095951735973358,0.20815104246139526,0.19013157486915588,105,43,0.4253968253968254,0.9418604651162791,10,"[""abc363_c"", ""abc327_c"", ""abc334_a"", ""abc301_b"", ""2886"", ""3396"", ""3279"", ""abc397_e"", ""3626"", ""abc395_a""]",0.0000,0.0000
2888,9,0.043526969850063324,0.1705915480852127,0.13088339567184448,109,61,0.5428134556574923,0.9316939890710382,10,"[""abc303_a"", ""abc336_a"", ""arc181_b"", ""abc391_f"", ""abc399_f"", ""abc343_e"", ""abc374_a"", ""abc366_a"", ""abc304_a"", ""abc386_c""]",0.0000,0.0000
abc397_b,0,0.4243238568305969,0.686452329158783,0.4989817440509796,105,44,0.42158730158730157,0.8999999999999999,10,"[""3337"", ""abc323_a"", ""3462"", ""abc394_a"", ""arc194_d"", ""abc368_b"", ""abc373_a"", ""abc336_b"", ""abc358_c"", ""abc311_b""]",0.6667,1.0000
abc397_b,1,0.3694135844707489,0.42417141795158386,0.39558330178260803,105,45,0.44285714285714284,0.911111111111111,10,"[""abc327_a"", ""abc363_a"", ""abc380_a"", ""abc376_f"", ""1873_D"", ""abc375_e"", ""abc301_d"", ""abc397_c"", ""abc370_a"", ""3349""]",0.6667,1.0000
abc397_b,2,0.32482925057411194,0.36841994524002075,0.344255656003952,105,43,0.38380952380952377,0.8441860465116279,10,"[""abc328_d"", ""arc194_e"", ""abc354_a"", ""abc398_b"", ""abc315_b"", ""abc368_f"", ""abc301_c"", ""3484"", ""abc337_b"", ""3507""]",0.5667,1.0000
abc397_b,3,0.28716832399368286,0.32386448979377747,0.3043896555900574,105,44,0.41031746031746025,0.8863636363636362,10,"[""3279"", ""abc384_a"", ""abc371_b"", ""abc391_a"", ""abc390_c"", ""3018"", ""abc329_e"", ""3207"", ""abc396_a"", ""3625""]",0.5000,1.0000
abc397_b,4,0.25069552659988403,0.28603318333625793,0.2674957513809204,105,43,0.39444444444444443,0.8565891472868216,10,"[""abc386_d"", ""abc348_d"", ""abc394_d"", ""3328"", ""abc319_b"", ""abc312_a"", ""abc320_a"", ""3553"", ""abc362_a"", ""arc184_e""]",0.6667,1.0000
abc397_b,5,0.2200293242931366,0.2500477433204651,0.23653994500637054,105,36,0.3412698412698413,0.8449074074074073,10,"[""abc356_e"", ""3371"", ""3354"", ""abc382_b"", ""3396"", ""abc361_c"", ""2816"", ""abc386_e"", ""3373"", ""abc348_b""]",0.5334,0.6667
abc397_b,6,0.19105178117752075,0.22000211477279663,0.20539590716362,105,26,0.25952380952380955,0.8974358974358974,10,"[""3771"", ""abc392_b"", ""abc379_a"", ""3567"", ""abc335_c"", ""3809"", ""abc400_e"", ""abc392_a"", ""abc400_b"", ""abc362_b""]",0.6000,0.6667
abc397_b,7,0.16146615147590637,0.19083243608474731,0.17660032212734222,105,27,0.2484126984126984,0.8765432098765431,10,"[""abc332_b"", ""3622"", ""abc361_b"", ""3568"", ""abc347_a"", ""abc356_b"", ""3593"", ""abc304_c"", ""abc397_e"", ""abc390_e""]",0.6333,1.0000
abc397_b,8,0.12057355791330338,0.1612648367881775,0.14259284734725952,105,26,0.24047619047619048,0.8974358974358974,10,"[""abc343_e"", ""abc384_b"", ""abc335_b"", ""3172"", ""abc367_g"", ""abc388_b"", ""3540"", ""abc356_a"", ""3026"", ""3626""]",0.4667,1.0000
abc397_b,9,-0.009401682764291763,0.12029588222503662,0.08360657095909119,109,24,0.22324159021406725,0.9027777777777777,10,"[""3420"", ""abc330_b"", ""abc391_f"", ""3720"", ""3817"", ""arc185_c"", ""2882"", ""abc361_a"", ""abc368_a"", ""3114""]",0.5667,1.0000
